DATE,CO_MIN,CO_MAX,CO_MEAN,PM10_MIN,PM10_MAX,PM10_MEAN,TMIN_IAC,TMAX_IAC,TMIN_VC,TMAX_VC,AVGPRESSURE_VC,HMIN_VC,HMAX_VC,TMEAN_CP,TMIN_CP,TMAX_CP,AVGPRESSURE_CP,HMIN_CP,HMAX_CP,HMEAN_CP,all_under_20_female,all_under_20_male,all_20_to_65_female,all_20_to_65_male,all_over_65_female,all_over_65_male,chd_20_to_65_female,chd_20_to_65_male,chd_over_65_female,chd_over_65_male,mi_20_to_65_female,mi_20_to_65_male,mi_over_65_female,mi_over_65_male,avc_20_to_65_female,avc_20_to_65_male,avc_over_65_female,avc_over_65_male,chd_M,chd_F,mi_M,mi_F,avc_M,avc_F,all_M,all_F,all_under_20,all_20_to_65,all_over_65,chd_20_to_65,chd_over_65,mi_20_to_65,mi_over_65,avc_20_to_65,avc_over_65,all_chd,all_mi,all_avc,all,all_white,all_brown,all_black,all_white_M,all_brown_M,all_black_M,all_white_F,all_brown_F,all_black_F,chd_white,chd_brown,chd_black,chd_white_M,chd_brown_M,chd_black_M,chd_white_F,chd_brown_F,chd_black_F,mi_white,mi_brown,mi_black,mi_white_M,mi_brown_M,mi_black_M,mi_white_F,mi_brown_F,mi_black_F,avc_white,avc_brown,avc_black,avc_white_M,avc_brown_M,avc_black_M,avc_white_F,avc_brown_F,avc_black_F
2017-05-09,0.5,1.2,0.8304347826086955,13.0,45.0,29.47826086956522,12.8,26.6,13.9,25.7,940.3857142857142,,,19.470833333333335,12.42,26.86,942.6736111111111,30.93,89.0,63.76208333333333,0,0,0,0,6,2,0,0,1,1,0,0,1,0,0,0,3,0,1,1,0,1,0,3,2,6,0,0,8,0,2,0,1,0,3,2,1,3,8,6,1,1,2,0,0,4,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0
2017-05-10,0.6,1.0,0.7857142857142857,10.0,57.0,27.761904761904763,13.2,26.3,16.0,24.7,942.7708333333334,,,20.119930555555555,15.7,25.95,944.6736111111111,45.9,82.7,66.44020833333333,0,0,2,2,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,1,2,4,0,4,2,1,1,1,1,1,0,2,2,1,6,3,2,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2017-05-11,0.3,1.1,0.6956521739130437,11.0,32.0,21.869565217391305,14.4,25.8,15.8,22.7,943.4666666666668,,,18.84826388888889,15.23,24.01,945.7847222222222,49.6,85.3,69.33076388888888,0,0,1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,1,2,2,2,2,1,0,4,4,0,3,5,2,2,2,2,0,1,4,4,1,8,5,2,0,3,0,0,2,2,0,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
2017-05-12,0.2,1.5,0.791304347826087,11.0,64.0,31.70833333333333,14.9,23.5,14.2,25.4,942.6,,,19.579444444444444,14.3,26.58,944.6805555555555,44.13,80.1,65.4925,0,0,1,1,2,3,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,4,3,0,2,5,0,2,0,1,1,0,2,1,1,7,4,2,1,2,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-05-13,0.3,1.1,0.6695652173913043,13.0,66.0,29.20833333333333,13.5,26.0,15.2,28.3,940.1,,,21.428958333333334,14.91,28.22,942.0347222222222,37.6,86.9,62.65756944444445,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,3,1,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,0.4,0.8,0.6105263157894736,7.0,66.0,24.473684210526315,14.6,28.7,17.8,24.4,937.488,,,19.939722222222223,18.0,23.65,940.5416666666666,65.98,89.8,75.77944444444444,0,0,1,0,7,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,2,0,8,0,1,7,1,1,1,0,0,2,2,1,2,8,7,1,0,0,0,0,7,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
2017-05-15,0.4,1.2,0.7565217391304349,14.0,37.0,25.73913043478261,16.6,23.9,16.4,25.2,939.2678571428572,,,20.265416666666667,16.52,26.2,941.1388888888889,35.62,90.0,70.27347222222221,0,0,0,2,2,6,0,1,1,2,0,1,0,1,0,0,0,0,3,1,2,0,0,0,8,2,0,2,8,1,3,1,1,0,0,4,2,0,10,8,1,1,6,1,1,2,0,0,3,1,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,0.2,1.0,0.665217391304348,13.0,35.0,24.217391304347824,16.3,25.6,15.9,23.6,941.0333333333332,,,18.741249999999997,15.75,24.25,943.3680555555555,39.74,77.8,65.10659722222222,0,0,0,1,5,2,0,0,2,1,0,0,2,1,0,0,0,0,1,2,1,2,0,0,3,5,0,1,7,0,3,0,3,0,0,3,3,0,8,6,0,1,3,0,0,3,0,1,2,0,1,1,0,0,1,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017-05-17,0.1,1.2,0.6722222222222222,14.0,36.0,26.375,16.1,24.0,15.8,23.6,941.576,,,19.12826388888889,15.73,25.42,943.9791666666666,52.5,77.1,67.72666666666666,0,0,2,3,2,1,1,0,0,0,1,0,0,0,1,3,0,1,0,1,0,1,4,1,4,4,0,5,3,1,0,1,0,4,1,1,1,5,8,6,0,2,3,0,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,1,3,0,1,1,0,0
2017-05-18,0.3,1.7,0.9130434782608696,4.0,45.0,21.291666666666668,16.1,24.7,16.4,19.7,940.6307692307691,,,17.400555555555556,16.08,21.88,944.3263888888889,65.81,90.0,82.60944444444445,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,3,0,1,0,1,0,0,1,1,0,3,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,0.3,1.5,0.9047619047619044,9.0,26.0,15.166666666666666,16.1,21.1,16.3,18.5,936.6485714285716,,,17.12472222222222,16.21,18.63,941.375,87.4,90.0,89.58055555555556,0,0,1,1,0,3,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,4,1,0,2,3,1,1,1,1,1,0,2,2,1,5,3,1,1,2,1,1,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2017-05-20,0.5,1.5,0.8043478260869563,6.0,36.0,20.375,15.8,18.6,16.2,23.5,939.4208333333332,,,19.799930555555555,16.07,24.96,942.1041666666666,53.37,90.0,76.01430555555555,0,0,0,1,2,3,0,1,0,1,0,1,0,1,0,0,1,0,2,0,2,0,0,1,4,2,0,1,5,1,1,1,1,0,1,2,2,1,6,4,1,0,2,1,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017-05-21,0.5,0.9,0.634782608695652,4.0,23.0,13.782608695652174,15.9,25.1,18.0,20.6,940.984375,,,19.1225,17.79,21.6,944.2222222222222,79.0,90.0,86.42708333333333,0,0,0,2,2,1,0,2,1,0,0,2,1,0,0,0,0,0,2,1,2,1,0,0,3,2,0,2,3,2,1,2,1,0,0,3,3,0,5,3,0,2,2,0,1,1,0,1,2,0,1,1,0,1,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,0.3,1.4,0.8,6.0,30.0,18.73913043478261,18.1,21.4,16.8,23.6,941.9774193548388,,,19.986597222222223,16.36,24.59,944.4652777777778,59.25,90.0,79.06756944444444,0,0,0,1,2,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,4,2,0,1,5,1,0,1,0,0,2,1,1,2,6,5,0,1,4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0
2017-05-23,0.3,1.6,0.7608695652173915,12.0,39.0,20.30434782608696,14.3,24.2,14.5,24.0,943.8083333333332,,,18.695625,14.35,25.44,946.6388888888889,46.07,84.5,69.88715277777777,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,7,2,0,3,6,0,0,0,0,0,2,0,0,2,9,6,2,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2017-05-24,0.4,2.2,0.9130434782608696,10.0,99.0,29.869565217391305,14.0,25.1,14.3,26.5,943.464,58.0,89.0,20.300972222222224,13.53,27.27,946.1805555555555,47.26,88.6,70.0370138888889,0,0,1,2,5,5,0,2,3,2,0,2,2,1,0,0,0,1,4,3,3,2,1,0,7,6,0,3,10,2,5,2,3,0,1,7,5,1,13,10,2,1,5,2,0,5,0,1,5,1,1,3,1,0,2,0,1,3,1,1,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0
2017-05-25,0.3,2.2,0.8652173913043479,11.0,37.0,24.217391304347824,14.7,27.0,16.6,27.5,943.4041666666668,47.0,93.0,21.77611111111111,16.29,27.72,945.5,44.29,85.7,67.13479166666667,0,0,1,2,4,4,0,1,0,2,0,1,0,1,0,0,2,0,3,0,2,0,0,2,6,5,0,3,8,1,2,1,1,0,2,3,2,2,11,7,0,2,4,0,1,3,0,1,3,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
2017-05-26,0.3,2.6,0.9956521739130432,12.0,98.0,28.0,15.6,27.9,17.6,28.3,942.9916666666668,47.0,90.0,22.518958333333334,16.97,28.84,944.7222222222222,40.85,83.2,64.85465277777777,0,0,3,1,5,1,2,0,1,1,2,0,0,1,1,0,1,0,1,3,1,2,0,2,2,8,0,4,6,2,2,2,1,1,1,4,3,2,10,5,1,3,1,0,1,4,1,2,3,0,1,1,0,0,2,0,1,2,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1
2017-05-27,0.5,1.0,0.7391304347826089,7.0,94.0,29.916666666666668,16.0,28.9,17.8,25.9,943.675,60.0,93.0,21.723680555555557,17.15,27.18,945.3611111111111,49.61,87.8,70.92159722222222,0,0,1,1,6,1,1,1,0,0,1,1,0,0,0,0,2,0,1,1,1,1,0,2,2,7,0,2,7,2,0,2,0,0,2,2,2,2,9,7,1,1,2,0,0,5,1,1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0
2017-05-28,0.4,0.7,0.5521739130434782,9.0,39.0,22.375,17.2,26.7,18.0,25.0,944.1583333333332,60.0,91.0,20.5325,16.99,26.65,948.7291666666666,50.6,86.7,73.74847222222223,0,0,0,0,1,5,0,0,1,3,0,0,1,2,0,0,0,0,3,1,2,1,0,0,5,1,0,0,6,0,4,0,3,0,0,4,3,0,6,5,0,0,4,0,0,1,0,0,4,0,0,3,0,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,0.3,1.2,0.6913043478260871,14.0,38.0,25.0,14.3,25.7,15.4,25.9,943.6458333333334,49.0,94.0,20.175208333333334,14.09,26.37,946.2361111111111,41.34,88.1,67.2507638888889,0,0,1,4,2,3,1,2,1,1,1,2,1,1,0,0,0,0,3,2,3,2,0,0,7,3,0,5,5,3,2,3,2,0,0,5,5,0,10,5,3,2,3,3,1,2,0,1,3,1,1,2,1,0,1,0,1,3,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2017-05-30,0.4,1.2,0.8478260869565217,11.0,61.0,29.5,14.7,26.6,16.1,24.2,942.95,59.0,91.0,19.837430555555557,15.08,26.32,945.7152777777778,46.82,86.1,71.62187499999999,0,0,0,1,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,4,0,1,4,0,2,0,1,0,1,2,1,1,5,3,1,1,1,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2017-05-31,0.4,1.4,0.7260869565217393,9.0,46.0,27.47826086956522,15.7,25.9,15.7,25.9,940.175,43.0,95.0,20.274236111111108,14.99,26.2,942.9930555555555,36.72,87.7,63.55215277777778,0,0,0,2,1,0,0,2,1,0,0,2,1,0,0,0,0,0,2,1,2,1,0,0,2,1,0,2,1,2,1,2,1,0,0,3,3,0,3,2,1,0,2,0,0,0,1,0,2,1,0,2,0,0,0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-06-01,0.3,1.1,0.6782608695652176,9.0,54.0,28.25,15.7,26.4,15.4,19.5,940.1148148148148,65.0,96.0,17.62825396825397,16.57,18.74,946.233870967742,67.81,87.7,75.40087301587302,0,0,1,2,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,2,0,4,2,0,3,3,0,1,0,1,1,1,1,1,2,6,5,1,0,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0
2017-06-02,0.2,1.5,0.6826086956521739,8.0,36.0,20.47826086956522,9.4,18.9,11.7,20.3,943.7791666666668,49.0,100.0,16.219074074074076,12.72,22.0,948.0370370370371,40.09,81.9,62.49722222222222,0,0,3,1,4,1,0,1,1,1,0,1,1,0,1,0,0,0,2,1,1,1,0,1,2,7,0,4,5,1,2,1,1,1,0,3,2,1,9,6,2,1,1,1,0,5,1,1,2,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2017-06-03,0.3,1.8,0.752173913043478,12.0,56.0,26.416666666666668,10.2,21.3,12.2,24.6,943.4791666666666,47.0,92.0,17.823194444444443,11.42,25.23,947.1597222222222,41.83,85.1,65.95965277777778,0,0,1,0,5,1,0,0,2,1,0,0,1,1,0,0,1,0,1,2,1,1,0,1,1,6,0,1,6,0,3,0,2,0,1,3,2,1,7,4,1,1,1,0,0,3,1,1,2,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2017-06-04,0.4,0.8,0.5652173913043478,10.0,40.0,21.20833333333333,12.6,25.1,14.4,28.7,941.8833333333332,44.0,95.0,21.101388888888888,14.36,29.06,944.3194444444445,41.09,85.5,67.210625,0,0,2,3,4,2,0,1,1,2,0,1,1,2,1,1,1,0,3,1,3,1,1,2,5,6,0,5,6,1,3,1,3,2,1,4,4,3,11,9,0,2,4,0,1,5,0,1,3,0,1,2,0,1,1,0,0,3,0,1,2,0,1,1,0,0,3,0,0,1,0,0,2,0,0
2017-06-05,0.3,1.4,0.7826086956521741,7.0,54.0,21.291666666666668,14.8,29.1,18.0,20.4,941.5037037037036,82.0,100.0,18.81972222222222,16.71,21.51,945.0138888888889,75.0,88.9,84.0,0,0,0,0,4,2,0,0,2,2,0,0,2,1,0,0,0,0,2,2,1,2,0,0,2,4,0,0,6,0,4,0,3,0,0,4,3,0,6,5,1,0,2,0,0,3,1,0,3,1,0,2,0,0,1,1,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017-06-06,0.3,3.4,1.1956521739130437,8.0,36.0,22.75,15.9,21.3,18.4,23.6,941.1,74.0,98.0,20.67375,18.23,26.18,943.8472222222222,58.71,89.9,79.80694444444445,0,0,2,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,3,0,3,3,1,0,1,0,1,0,1,1,1,6,5,1,0,2,1,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017-06-07,0.4,3.0,1.065217391304348,16.0,78.0,30.416666666666668,18.2,25.3,17.9,27.6,940.116,53.0,94.0,22.45236111111111,18.54,28.82,941.8958333333334,43.28,85.0,69.46784722222223,0,0,2,1,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,2,4,0,3,3,0,1,0,1,2,0,1,1,2,6,4,0,2,0,0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0
2017-06-08,0.4,1.4,0.8260869565217392,19.0,47.0,34.041666666666664,14.8,28.4,16.9,28.1,938.2,43.0,93.0,22.2525,16.09,28.66,940.5763888888889,35.46,83.4,60.39840277777778,0,0,0,2,2,4,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,6,2,0,2,6,0,2,0,1,1,0,2,1,1,8,6,2,0,4,2,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2017-06-09,0.4,1.1,0.6956521739130433,6.0,78.0,27.125,15.2,28.6,14.4,21.5,940.2166666666668,68.0,92.0,18.346111111111114,14.38,21.59,943.9930555555555,62.86,88.5,75.39243055555556,0,0,1,1,2,2,0,1,2,1,0,1,2,0,1,0,0,0,2,2,1,2,0,1,3,3,0,2,4,1,3,1,2,1,0,4,3,1,6,3,1,2,2,0,1,1,1,1,3,1,0,2,0,0,1,1,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2017-06-10,0.2,1.3,0.6652173913043479,7.0,47.0,19.83333333333333,6.9,21.5,8.7,18.6,943.0958333333332,37.0,94.0,13.68888888888889,8.07,19.39,948.1805555555555,29.14,86.9,60.95055555555555,0,0,1,2,2,6,0,1,2,0,0,1,2,0,0,0,0,0,1,2,1,2,0,0,8,3,0,3,8,1,2,1,2,0,0,3,3,0,11,9,0,2,7,0,1,2,0,1,2,0,1,1,0,0,1,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017-06-11,0.4,2.0,0.8043478260869565,9.0,63.0,24.25,7.0,19.2,7.9,22.8,942.325,32.0,90.0,15.136458333333334,7.59,24.23,947.4861111111111,22.99,82.1,55.55340277777778,1,0,1,2,3,3,1,1,1,2,1,1,1,2,0,1,2,0,3,2,3,2,1,2,5,5,1,3,6,2,3,2,3,1,2,5,5,3,10,6,3,0,4,1,0,2,2,0,3,1,0,3,0,0,0,1,0,3,1,0,3,0,0,0,1,0,2,1,0,0,1,0,2,0,0
2017-06-12,0.3,1.8,1.0043478260869565,11.0,60.0,33.708333333333336,8.2,23.7,11.2,20.8,942.4208333333332,52.0,90.0,16.16027777777778,10.79,21.97,947.2361111111111,51.88,81.7,64.94472222222221,0,0,0,1,3,3,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,4,3,0,1,6,1,1,1,1,0,0,2,2,0,7,5,2,0,3,1,0,2,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,0.5,1.4,0.934782608695652,5.0,63.0,23.0,10.5,22.0,13.1,18.2,943.9735294117648,84.0,96.0,15.98763888888889,13.54,20.17,949.3680555555555,74.8,89.4,84.61597222222223,0,0,0,2,6,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2,6,0,2,6,1,0,1,0,1,0,1,1,1,8,6,1,1,1,1,0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-06-14,0.3,1.6,0.8086956521739128,11.0,35.0,22.17391304347826,13.4,18.9,13.9,22.3,945.7576923076924,59.0,98.0,17.891527777777778,13.41,24.05,949.8958333333334,47.48,89.6,74.80395833333334,0,0,3,2,4,3,1,1,0,2,1,1,0,1,2,0,2,0,3,1,2,1,0,4,5,7,0,5,7,2,2,2,1,2,2,4,3,4,12,9,3,0,3,2,0,6,1,0,3,1,0,2,1,0,1,0,0,2,1,0,1,1,0,1,0,0,3,1,0,0,0,0,3,1,0
2017-06-15,0.3,0.8,0.5434782608695652,2.0,46.0,16.708333333333332,14.2,23.5,13.9,23.1,946.4083333333332,55.0,92.0,18.18777777777778,14.19,25.06,950.0694444444445,44.02,84.2,70.28069444444445,0,0,0,1,6,2,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,1,1,2,3,6,0,1,8,0,1,0,1,0,3,1,1,3,9,6,2,1,2,0,1,4,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,1,1,0
2017-06-16,0.3,2.2,0.691304347826087,7.0,30.0,18.45833333333333,13.4,24.5,13.2,23.9,944.8583333333332,41.0,95.0,18.234513888888888,12.8,25.08,948.4097222222222,36.12,87.1,65.64840277777779,0,0,2,1,2,3,1,1,2,1,1,1,2,1,0,0,0,0,2,3,2,3,0,0,4,4,0,3,5,2,3,2,3,0,0,5,5,0,8,7,1,0,4,0,0,3,1,0,4,1,0,2,0,0,2,1,0,4,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2017-06-17,0.3,1.4,0.6086956521739131,6.0,49.0,20.291666666666668,11.7,24.6,13.2,25.6,942.3125,39.0,88.0,19.43951388888889,13.29,25.99,945.8472222222222,33.48,78.8,56.480069444444446,0,0,2,2,6,1,2,1,3,1,2,1,3,1,0,0,0,0,2,5,2,5,0,0,3,8,0,4,7,3,4,3,4,0,0,7,7,0,11,5,1,4,1,0,2,4,1,2,4,1,2,1,0,1,3,1,1,4,1,2,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0
2017-06-18,0.3,1.4,0.6434782608695652,8.0,39.0,22.125,11.9,26.1,13.4,24.7,942.1833333333332,42.0,88.0,19.169305555555557,13.82,25.31,946.1319444444445,31.19,80.2,60.12895833333333,0,0,0,2,4,2,0,1,3,1,0,1,3,1,0,1,0,0,2,3,2,3,1,0,4,4,0,2,6,1,4,1,4,1,0,5,5,1,8,5,1,1,4,0,0,1,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2017-06-19,0.3,1.1,0.6565217391304348,9.0,62.0,27.666666666666668,12.8,25.4,14.9,25.9,941.8625,34.0,85.0,20.246041666666667,14.0,27.38,944.8402777777778,24.14,80.1,57.343333333333334,0,0,1,0,1,4,1,0,1,1,1,0,1,0,0,0,0,1,1,2,0,2,1,0,4,2,0,1,5,1,2,1,1,0,1,3,2,1,6,2,3,1,1,2,1,1,1,0,2,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2017-06-20,0.2,1.1,0.717391304347826,5.0,30.0,18.20833333333333,13.0,27.2,15.6,19.7,945.1666666666666,68.0,87.0,17.75625,15.4,21.72,948.9930555555555,55.14,81.0,71.18840277777777,0,0,1,3,7,2,1,1,1,0,1,0,0,0,0,0,1,0,1,2,0,1,0,1,5,8,0,4,9,2,1,1,0,0,1,3,1,1,13,10,1,1,4,1,0,6,0,1,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2017-06-21,0.2,1.4,0.8043478260869563,7.0,47.0,18.25,15.0,21.6,15.2,22.6,947.2125,58.0,87.0,18.42826388888889,14.75,23.86,950.8888888888889,48.6,81.0,68.41715277777777,0,0,1,1,5,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,2,6,0,2,6,0,2,0,2,1,0,2,2,1,8,5,1,2,2,0,0,3,1,2,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2017-06-22,0.3,1.2,0.6782608695652176,5.0,64.0,22.0,14.9,23.5,15.0,24.4,946.5458333333332,49.0,91.0,18.84625,14.19,25.95,949.8819444444445,38.78,83.9,65.78284722222222,0,0,2,0,5,2,0,0,1,2,0,0,1,1,2,0,1,0,2,1,1,1,0,3,2,7,0,2,7,0,3,0,2,2,1,3,2,3,9,5,1,3,1,0,1,4,1,2,2,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,2,0,1
2017-06-23,0.2,1.1,0.7130434782608697,2.0,88.0,29.90909090909091,13.7,25.5,14.0,24.3,947.1625,45.0,92.0,18.417986111111112,13.34,25.85,950.625,33.33,83.1,64.82506944444444,0,0,1,1,4,4,0,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,1,0,5,5,0,2,8,1,1,1,0,0,1,2,1,1,10,9,0,0,4,0,0,5,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2017-06-24,0.3,0.8,0.6217391304347827,3.0,118.0,31.043478260869566,14.0,25.4,14.1,24.9,947.8375,35.0,92.0,18.67215277777778,13.68,26.14,951.2152777777778,29.67,85.3,65.00395833333333,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,4,0,0,0,0,0,1,0,0,1,5,4,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017-06-25,0.3,0.8,0.491304347826087,6.0,73.0,19.83333333333333,14.4,25.9,14.2,23.1,947.7333333333332,40.0,89.0,18.07611111111111,13.97,24.12,951.2847222222222,37.39,83.5,64.62465277777778,0,0,3,2,6,4,1,1,2,2,1,1,1,0,0,1,0,0,3,3,1,2,1,0,6,9,0,5,10,2,4,2,1,1,0,6,3,1,15,12,3,0,5,1,0,7,2,0,5,1,0,3,0,0,2,1,0,2,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2017-06-26,0.2,0.9,0.5695652173913044,9.0,40.0,19.375,12.9,24.1,12.5,25.0,946.7125,38.0,92.0,18.19,12.26,25.8,950.2430555555555,33.1,83.9,62.48888888888889,0,0,1,1,2,2,0,1,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,1,3,3,0,2,4,1,1,1,0,1,0,2,1,1,6,5,1,0,3,0,0,2,1,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017-06-27,0.2,1.4,0.6391304347826088,4.0,84.0,23.25,12.6,25.5,13.2,23.6,946.6291666666668,37.0,89.0,17.43875,10.79,24.15,950.5763888888889,34.74,84.0,60.53118055555555,0,0,0,1,2,2,0,0,2,2,0,0,1,1,0,0,0,0,2,2,1,1,0,0,3,2,0,1,4,0,4,0,2,0,0,4,2,0,5,4,1,0,2,1,0,2,0,0,4,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,0.4,0.9,0.6347826086956522,10.0,61.0,24.791666666666668,12.7,24.2,13.6,25.1,946.6833333333332,45.0,85.0,19.162083333333335,12.47,26.02,949.8263888888889,38.92,80.2,60.458749999999995,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0,1,1,0,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
